,sentence,word_labels,label
3219,vải hơi mỏng nhưng mặc rất được cổ_tay hơi mềm nhưng tổng_thể rất ổn,"B-DES,O,B-DES,O,O,O,O,B-DES,O,B-DES,O,O,O,O",1
3220,quần mặc vào rất thoải_mái nha . nhẹ_nhàng không gò_bó .,"B-DES,O,O,O,O,O,O,B-DES,O,B-DES,O",1
3221,áo rất đẹp . mặc vừa người rất ưng_ý chất_liệu vải tốt . mặc thoải mãi nhân_viên tư_vấn rất nhiệt_tình ( chọn size chuẩn ) đóng_gói hàng kĩ_càng . rất hài_lòng . đánh_giá 5 sao .,"B-DES,O,B-DES,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3222,sản_phẩm đẹp lắm luôn ạ . mua nhiều sản_phẩm đều hài_lòng ạ,"O,B-DES,O,O,O,O,O,O,O,O,O,O",1
3223,"hàng chất_lượng cực tốt , đã mua nhiều lần của shop và rất ưng_ý . quần mặc rất lên from , tuyệt_vời , giá_cả rất ưng_ý , lần sau sẽ ủng_hộ shop .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-DES,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O",1
3224,"việt_nam rất ít shop bán đúng 1 cotton , nên mua của shop hàng chất_lượng là tôi mua hoài","O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O",1
3225,giống hình hàng chuẩn nha mọi_người . cảm_ơn shop rất nhiều . chúc shop buôn may bán đắt ạ,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O",1
3226,áo rất đẹp cảm_ơn shop . sản_phẩm tốt giá tốt chúc shop buôn may bán đắt,"B-DES,O,B-DES,O,O,O,O,O,B-PRI,O,O,O,O,O,O,B-PRI",1
3227,em mặc quần này đẹp quá shop á tiếc là dịch không mặc đi đâu chơi được,"O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",1
3228,"giao nhanh_chóng , tấm thiệp viết_tay làm xúc_động … cảm_ơn người viết , lâu lắm mới nhận thư_tay hihi","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3229,"vải đẹp , đường may kỹ , size đúng theo size shop đưa . mình 1m6 , 52kg mặc size l vừa đẹp","B-DES,B-DES,O,B-DES,I-DES,O,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES",1
3230,mua flash sale . shop hướng_dẫn đặt_hàng tận_tình . 3 ngày nhận được hàng . hàng ổn . sẽ ủng_hộ dài_dài nhé,"O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3231,nên mua nha áo chất_lượng lắm do áo giặt rồi nên không có hình nhưng_mà thật_sự rất chất_lượng . giao hàng nhanh áo y_chang hình_mẫu,"O,O,O,B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O",1
3232,"cực_kỳ hài_lòng , đóng_gói đẹp , giao hàng nhanh .","O,O,O,O,B-DES,O,O,O,O,O",1
3233,"kiểu đẹp , giao nhanh , hơi lệch màu với hình nhưng nhìn được","O,B-DES,O,O,O,O,O,O,B-DES,O,O,O,O,O",1
3234,"quần giống hình , quần đẹp , giá rẻ , khoá chắc_chắn , shop nhiệt_tình , giao hàng nhanh , rất đáng tiền để mua nha mọi người","B-DES,O,O,O,B-DES,B-DES,O,B-PRI,I-PRI,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O",1
3235,rất hài_lòng với sản_phẩm từ chất vải đến đường may . giao hàng nhanh nữa . sẽ ủng_hộ lần sau,"O,O,O,O,O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O",1
3236,rất đáng tiền sản_phẩm ổn . đang mua tiếp vài sản_phẩm nữa . sẽ ủng_hộ shop dài_dài,"O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3237,"cực_kì hài_lòng với áo luôn , chất vải ổn , mặc vào cũng đẹp","O,O,O,B-DES,O,O,B-DES,I-DES,O,O,O,O,O,B-DES",1
3238,"chất áo thích lắm , shop giao hàng nhanh , nhận được áo rất ưng , rất đáng tiềnn","B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",1
3239,tôi đặt 2 đơn . nhưng chỉ hài_lòng 1 . nhưng thôi cho 5 * . hy_vọng hình_ảnh của tiki thực_tế hơn,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3240,chất đẹp lắm luôn . giá_cả hợp_lý . rất đẹp . giá tốt .,"B-DES,B-DES,O,O,O,B-PRI,O,O,O,B-DES,O,B-PRI,O,O",1
3241,"chất_lượng sản phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn , shop phục_vụ rất tốt , cực đáng tiền , giao hàng rất nhanh . hình_ảnh chỉ mang tính_chất minh_hoạ","O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,O",1
3242,chất vải sờ rất thích . hàng y hình . nhận hàng mà thấy ổn lắm ạ,"B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3243,"hàng xịn sò luôn . giá tiền thì hợp_lý thế_này cơ_mà , tiếc gì không mua dăm_ba cái mặc dần cả nhà . tiki thì khi nào cũng tuyệt_vời , mặc_dù giao hàng chậm hơn so với dự_kiến 1 ngày nhưng cái này là do yếu_tố khách_quan dịch_bệnh .","O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3244,"hàng đẹp , vải mát co_giãn không nhăn . giao hàng nhanh . mặc đứng dáng đẹp","O,B-DES,O,B-DES,B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,O,B-DES",1
3245,"rất tốt vì được kiểm_tra hàng trước khi thanh_toán đồng_thời hàng đẹp như quảng_cáo , mặc rất thoải_mái , mát và dễ giặt nữa . cảm_ơn shop cảm_ơn tiki cảm_ơn atuner","O,O,O,O,O,O,O,O,B-PRI,O,O,B-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O",1
3246,"sản_phẩm tốt , đẹp , giao đúng thời_gian , hy_vọng tiki sẽ giảm_giá nhiều hơn_nữa","O,O,O,B-DES,O,O,O,O,O,O,O,O,B-PRI,O,O",1
3247,hàng siêu xinh giá lại rẻ nữa . vải đũi mát không nhăn đâu mọi_người ơi . mình mua 2 cái luôn mặc thay_đổi . có dịp lại ủng_hộ các sản_phẩm khác của shop,"O,O,O,B-PRI,O,B-PRI,O,O,B-DES,B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3248,giao hàng nhanh . giao đúng mẫu . chất_liệu vải mặc rất mát . giặc không nhàu . đánh giá 5 sao nha,"O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,B-DES,O,O,O,B-DES,O,O,B-PRI,O,O,O",1
3249,"áo_khoác đẹp , vải dày_dặn , đúng 2 lớp có lót ni như quảng_cáo , dáng áo mặc lên tôn dáng đẹp , chồng mặc rất vừa_vặn luôn , nhìn_chung ưng_ý , tiền_nào_của_nấy , tiki được xem hàng nên rất yên_tâm , cho shop 5 sao","O,B-DES,O,B-DES,B-DES,O,O,O,B-DES,O,B-DES,O,O,O,O,B-DES,I-DES,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3250,"hàng đẹp chất vải co_giãn , lần đầu mua rất ưng_ý , mọi_người nên mua giống như mình , rẻ hơn những nơi khác hơn cả tuyệt_vời","O,B-DES,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O",1
3251,sản_phẩm tốt . phục_vụ chu_đáo . giao hàng nhanh . nói_chung là ưng_ý,"O,O,O,O,O,O,O,O,O,O,O,O,O",1
3252,sản_phẩm đúng với miêu_tả . tiki đóng_gói cẩn_thận . giao hàng nhanh . sẽ tiếp_tục ủng_hộ thương_hiệu và tiki .,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3253,shop giao hàng nhanh . quần siêu đẹp . rất đáng tiền . bạn nào mà eo 64 là mặc vừa khít luôn,"O,O,O,O,O,B-DES,O,B-DES,O,O,B-PRI,I-PRI,O,O,O,O,B-DES,O,O,O,O,B-DES,O",1
3254,"áo phối đẹp , không bị chọi màu , có thư cảm_ơn và catalogue bên trong nữa , rất hài_lòng","B-DES,O,B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",1
3255,"tôi đã nhận được hàng đúng thời_gian dự_kiến . về sản_phẩm rất đáng đồng_tiền bắt gạo anh_em làm đôi bộ chơi chơi , đường may giống như điêu thuyền luôn á .","O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O",1
3256,"áo rất giống mẫu đẹp , giao nhanh mọi_người nên mua mặc hàng này","B-DES,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",1
3257,vượt mong_đợi chất_lượng hơn cả giá tiền . mình sẽ quay lại mua nhiều nữa,"O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,O,O,O",1
3258,sản_phẩm tốt hơn mong_đợi . shop làm_ăn uy_tín lắm ạ,"O,O,O,O,O,O,O,O,O,O",1
3259,"chất_liệu mỏng , nhưng ổn so với giá tiền , tiếp_tục ủng_hộ shop","B-DES,B-DES,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O",1
3260,shop bán hàng ổn lắm ạ . giải_quyết vấn_đề tốt . sẽ tiếp_tục ủng_hộ shop,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3261,"sexy đẹp , quyến_rũ , gợi_cảm , đáng yêu .","O,B-DES,O,O,O,O,O,O,O,O",1
3262,"hàng đẹp lắm shop , nhận hàng ưng hết_sức luôn ạ sẽ giới_thiệu bạn_bè ủng_hộ shop nhé","O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3263,nhận hàng như mẫu ưng lắm nhé shop sản_phẩm rất đáng tiền .,"O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O",1
3264,"rất nên mua các mẹ ạ ! đặt mua cho ông_xã 4 chiếc của shop như hình , giá thẻ 85kc mà combo 4 cái chỉ chưa đến 60kc . sản_phẩm giao nhanh lắm , sáng đặt chiều có luôn mặc_dù không có ngay , được đóng_gói hộp đẹp , lịch_sự , thông_tin shop rõ_ràng lỡ có vấn_đề gì còn có nơi được hỗ_trợ . chất_liệu em thấy rờ tay mát , cũng hay mua đồ lót ngoài cửa tiệm cơ_mà giá cao , mắc hơn mà chất_lượng cũng same same . để og xã mặc rồi phản_hồi sau , oog xã hài_lòng thì em sẽ còn mua tiếp của shop ạ . 5 *","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,B-PRI,O,O,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O,O,O,B-DES,I-DES,O,O,O,O,B-PRI,I-PRI,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3265,"áo rất tốt , mà_còn đẹp nữa . minh rất hài_lòng về sản_phẩm , sẽ ủng_hộ tiếp","B-DES,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O",1
3266,"đồ đẹp , phù_hợp giá tiền giao hàng nhanh_chóng , vải mềm mát","O,B-DES,O,B-PRI,I-PRI,I-PRI,O,O,O,O,B-DES,I-DES,I-DES",1
3267,"hàng chính hãng , đơn hàng giao nhanh , rất hài_lòng về sản_phẩm , giá rẻ hơn khi đặt mua trên web của aristino","O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,I-PRI,O,O,O,O,O,O,O,O",1
3268,"hàng tốt , nhân_viên giao hàng nhiệt_tình thân_thiện","O,O,O,O,O,O,O,O",1
3269,"tiki giao hàng nhanh hơn dự_kiến . áo đẹp như ảnh kèm tấm thiệp “ thank you ” dễ_thương . áo đứng dáng . hàng mới nhận mở ra mùi rất khó_chịu , phải mang đi giặt ngay mới đỡ mùi .","O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3270,"sản_phẩm giống như hình , quá ổn trong tầm giá nên mình đánh_giá 5 sao luôn","O,O,O,O,O,O,O,B-PRI,I-PRI,I-PRI,O,O,O,O,O,O",1
3271,shop thân_thiện . hàng đẹp lắm ạ . mọi_người yên_tâm mua nha .,"O,O,O,O,B-DES,O,O,O,O,O,O,O,O",1
3272,hàng nhận đúng thời_gian và tiêu_chuẩn . rất hài_lòng với sản_phẩm,"O,O,O,O,O,O,O,O,O,O,O",1
3273,"sản_phẩm đẹp rất hài_lòng , thời_gian giao hàng nhanh chất vải đẹp","O,B-DES,O,O,O,O,O,O,O,B-DES,I-DES,B-DES",1
3274,sản_phẩm tốt phục_vụ chu_đáo giao hàng nhanh nói_chung ưng_ý,"O,O,O,O,O,O,O,O,O",1
3275,nghiện thiệt sự . đã mua hết đủ các màu . vải dày mà mát kinh_khủng luôn í . mong shop ra nhiều màu hơn để mình tậu tiếp chứ mình mua full màu rồi . cho shop 10 sao luôn nhe !,"O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O",1
3276,"chất_lượng tốt sản phẩm tốt , giao hàng siêu nhanh","O,O,O,O,O,O,O,O,O,O",1
3277,"áo tốt , đẹp , đường may rất đẹp , giao hàng trước 1 ngày so với dự_kiến","B-DES,O,O,B-DES,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,O,O,O",1
3278,"sản_phẩm giống hình , giao hàng thân_thiện . quần dày_dặn , mặc hơi nực .","O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O,O",1
3279,"bộ_đồ chất vải mềm mịn , đã giặt rồi không thấy bai hay xù gì cả , fom rộng_rãi mặc rất thoải_mái nhé","O,B-DES,B-DES,I-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,O,O,O,O",1
3280,"hàng về nhanh , sản phẩm ổn , nói_chung đáng đồng_tiền_bát_gạo , chất vải dày_dặn , mọi_người nên mua nhé . ảnh gì liên_quan ạ","O,O,O,O,O,O,O,O,O,O,B-PRI,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,O,O,O",1
3281,"mình mua size l , màu ghi tối đốm . lúc nhận hàng mình không được kiểm_tra hàng trước khi nhận , nhưng may là hàng giao đúng màu và kích_cỡ mình đặt . mong shop lưu_ý cho kiểm_tra hàng trước khi nhận . chất vài mịn , đẹp , dày . đường may chắc_chắn , cẩn_thận . màu đẹp . mình rất thích , mình sẽ mua thêm vì giá_cả phải_chăng , hàng chất_lượng . bạn giao hàng nhiệt_tình , thân_thiện .","O,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,B-DES,O,B-DES,O,B-DES,I-DES,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,B-PRI,B-PRI,O,O,O,O,O,O,O,O,O,O,O",1
3282,"sản_phẩm mặc vừa mông , rất thoải_mái ( vòng mông mình là 100 ) . chỉ tiếc là shop giao không đa_dạng màu_sắc . 5 cái mà cứ 1 màu là 2 cái rồi nên mình chỉ nhận được 3 màu . còn size thì tuy freesize nhưng có 1 cái mang chật . nhưng dẫu_sao thì 4 cái còn lại mang thoải_mái cũng tốt rồi .","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3283,"áo có chất vải đẹp hơn mong_đợi , giao nhanh , đúng mẫu_mã , sẽ ủng_hộ shop tiếp","B-DES,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,B-DES,O,O,O,O,O",1
3284,áo khá đẹp nhưng vải hơi mỏng nên mặc mùa thu thì hợp hơn nha !,"B-DES,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O",1
3285,chất đẹp lắm nha shop . cầm sản_phẩm trên tay mà ưng lắm ạ mua đi mấy chị_em,"B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3286,"lần đầu đặt_hàng thấy chất_liệu ưng ghê . shop gói hàng cẩn_thận , chu_đáo nữa sẽ ủng_hộ lần sau","O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3287,"áo đẹp , hình rất sắc_sảo , vải thì dày_dặn , dáng chuẩn vừa y_như mọi tả , áo nỉ có lớp bông bên trong rất xịn sò mặc rất thích","B-DES,B-DES,O,O,O,B-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-DES,I-DES,O,O,O,O,O,O,O,O",1
3288,"sản_phẩm phù_hợp giá tiền , thích nhất là sự nhiệt_tình của shop","O,B-PRI,I-PRI,I-PRI,O,O,O,O,O,O,O,O",1
3289,"chất_lượng phù_hợp với giá tiền . giao đúng mẫu , vải khá mịn , nhìn đẹp hơn trong hình , giao hàng nhanh","O,O,O,B-PRI,I-PRI,O,O,O,O,O,B-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O",1
3290,"chất_liệu đẹp , dáng siêu xinh . shop tư_vấn nhiệt_tình , dễ_thương lắm ạ","B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",1
3291,tiki thì tuyệt_vời rồi sản_phẩm chât lượng giáo nhanh trong 2h còn đóng_gói đẹp nữa mình rất hài_lòng luôn .,"O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O",1
3292,chất_lượng tuyệt_vời sản_phẩm này có món nào cũng được và chất_lượng đóng_gói không vỡ ổn đấy a,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3293,"sản phẩm tốt như giới thiêu , đẹp , giao hàng đóng_gói đẹp nên đặt thêm","O,O,O,O,O,O,O,B-DES,O,O,O,O,B-DES,O,O,O",1
3294,"giao hàng nhanh , rẻ , đẹp . chất vải hơi cứng nhưng với giá này là hợp_lý . nên mua","O,O,O,O,B-PRI,O,B-DES,O,B-DES,I-DES,O,B-DES,O,O,B-PRI,O,O,O,O,O,O",1
3295,"hàng chất_lượng tốt , giao hàng nhanh hơn hai ngày . tuyệt_vời","O,O,O,O,O,O,O,O,O,O,O,O",1
3296,"áo màu cực mát , chất mềm sờ mát_tay , mặc vừa i , shop tư_vấn nhiệt_tình . rất hài_lòng và sẽ tiếp_tục ủng_hộ","B-DES,B-DES,O,B-DES,O,B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3297,"quần vải mặc dày_dặn . ít co_giãn . giống như mẫu , . shop tư_vấn nhiệt_tình , chất_lượng sản_phẩm tuyệt_vời , đóng_gói sản_phẩm rất đẹp và chắc_chắn .","B-DES,B-DES,O,B-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O",1
3298,"áo đẹp , chất mịn , dày_dặn chống nắng tốt . màu sạch , nhiều ngăn tiện_lợi . rất ưng . đã quay lại mua thêm màu khác","B-DES,B-DES,O,B-DES,B-DES,O,B-DES,B-DES,I-DES,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O",1
3299,"quần vải mềm mát . màu_sắc cũng đẹp . mình rất thích . mới thử sử_dụng , nếu tốt mình sẽ tiếp_tục mua thương_hiệu này . tiki giao hàng luôn nhanh .","B-DES,B-DES,I-DES,I-DES,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3300,giao hàng cực nhanh đặt tiết_kiệm mà giao siêu_tốc luôn các bác ạ . đóng_gói cẩn_thận hàng rất đẹp và hợp với mình vừa size số luôn sẽ còn ủng_hộ các sản_phẩm của shop . chúc shop luôn đắt hàng,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O",1
3301,"mình từng mua 1 lần mẫu áo này tại shop này . thấy chất_lượng tốt , dịch_vụ cũng tốt mình quyết_định mua thêm 4 cái nữa tranh_thủ giá tốt . áo giá tốt mà chất mặc thích lắm í ! mình đặt xong shop cẩn_thận hỏi lại thông_tin chiều cao cân nặng để chọn size cho chuẩn , ưng không để đâu cho hết ! mua cho bố cho chồng cho em giai lấy thảo nhé , quá ổn về chất và quá rẻ về giá ạ !","O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O,B-DES,B-PRI,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-PRI,O,B-PRI,O,O",1
3302,"quần giống như hình , dáng lên hình đẹp , giá_cả hợp_lý , thời_gian giao hàng nhanh , khuyến_khích mọi người nên mua","B-DES,O,O,O,O,O,O,O,B-DES,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O",1
3303,"mút mỏng mà vẫn lên dáng , mặc siêu nhẹ , siêu thoải_mái .","O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",1
3304,shop bán hàng rất ổn . trả lời tin nhắn hỗ_trợ khách nhanh . sẽ quay lại mua thêm ạ,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3305,mua hàng bên tiki thì khỏi_phải_nói rồi . quần rất đẹp,"O,O,O,O,O,O,O,O,B-DES,O,B-DES",1
3306,"màu đẹp . chất jean ổn . màu_sắc và đường may đẹp , giặt nhiều lần rồi mà không thấy ra màu là mình thấy ổn lắm rồi . mà được cái hàng như hình nè đẹp và vừa với giá tiền .","B-DES,B-DES,O,B-DES,B-DES,O,O,B-DES,O,B-DES,I-DES,B-DES,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,B-PRI,I-PRI,O",1
3307,"nhận được hàng siêu ưng , dáng dáng đẹp , dày . shop tư_vấn nhiệt_tình , giao hàng nhanh . sẽ ủng_hộ shop thêm ạ","O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3308,"vải đẹp dáng đẹp , shop dễ_thương thật_sự , lại được tặng món quà xinh .","B-DES,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O",1
3309,"sản_phẩm áo_ba_lỗ chất_lượng . sẽ ủng_hộ dài_dài , 5 sao nhé shop","O,O,O,O,O,O,O,O,O,O,O,O",1
3310,"chất_lượng sản phẩm tốt , mặc mát , nhận hàng thấy ưng mặc luôn gửi đánh_giá cho shop . lần sau sẽ tiếp_tục ủng_hộ","O,O,O,O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3311,rất rất hài_lòng về chất vải cũng như là giá_cả . sẽ ủng_hộ shop dài_dài .,"O,O,O,O,B-DES,I-DES,O,O,O,B-PRI,O,O,O,O,O,O",1
3312,"hàng rất đẹp ổn như hình minh_hoạ luôn ạ . giao hàng nhanh_chóng . cảm_ơn shop rất rất nhiều trong thời_gian giao hàng ạ chúc shop buôn may bán đắt trong thời_gian sắp tới ạ shop vui_vẻ , quan_tâm khách_hàng . mọi người nên mua nha","O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-PRI,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3313,đã nhận được hàng rồi ạ . mặc vừa xinh luôn như là để may cho mình luôn ý,"O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O",1
3314,"size l rất vừa , sợi vải co_giãn tốt . giá_cả hợp_lý !","B-DES,I-DES,O,O,O,O,B-DES,B-DES,O,O,B-PRI,O,O",1
3315,"mẫu_mã đẹp mặc rất vừa , nhược_điểm duy_nhất là khách_hàng chịu cắt chỉ thừa , giá_cả hợp_lý nên vẫn ủng_hộ shop 5 *","B-DES,B-DES,O,O,O,O,O,O,O,O,O,O,B-DES,I-DES,O,B-PRI,O,O,O,O,O,O,O",1
3316,"áo rất đẹp nha , rất đáng tiền , shop giao hàng nhanh","B-DES,O,B-DES,O,O,O,B-PRI,I-PRI,O,O,O,O,O",1
3317,sản_phẩm tốt hơn mong_đợi . vải đẹp . nên mua mọi người nhé,"O,O,O,O,O,B-DES,B-DES,O,O,O,O,O,O",1
3318,quần quá đẹp luôn . mình 69kg m72 mặc 32 không còn gì để chê . chất mềm mịn co_dãn,"B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,B-DES,I-DES,B-DES",1
3319,hàng như hình đẹp lắm ạ dù mình hơi lùn và mập nên mặc lên chưa được hiệu_quả lắm nh vẫn đẹp và ổn ạ,"O,O,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O",1
3320,"áo dày_dặn , dù mềm , mặc đi mưa nhỏ được , bên trong là lót vải , túi trong sâu mình bỏ điện_thoại được không bị lòi ra , nhưng góp_ý tí nếu được shop làm túi trong có dây kéo luôn đi","B-DES,B-DES,O,O,B-DES,O,O,O,O,B-DES,O,O,O,O,O,B-DES,I-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,B-DES,I-DES,O,O",1
3321,"shop giao hàng trực_tiếp nên cực_kỳ nhanh , mới 1 ngày đặt_hàng đã có . hàng đúng size đúng màu , chắc_chắn sẽ quay lại mua ! shop còn tặng kèm khẩu_trang vải mùa dịch nữa !","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,B-DES,O,O,O,O,O,O,O,O,O,O,O,O,B-DES,O,O,O,O",1
3322,"áo đẹp , chất_liệu vải dày , dây kéo chắc_chắn , với áo như này thì giá này khá hợp_lý . mình 48kg 1m6 mặc size l khá vừa . cảm_ơn shop nhiều , sẽ ủng_hộ tiki lâu_dài","B-DES,B-DES,O,B-DES,B-DES,B-DES,O,B-DES,I-DES,O,O,O,B-DES,O,O,O,B-PRI,O,O,O,O,O,O,O,O,B-DES,I-DES,O,O,O,O,O,O,O,O,O,O,O",1
3323,áo rất đẹp và rẻ nữa ! giao hàng kiểm_tra thoải_mái !,"B-DES,O,B-DES,O,B-PRI,O,O,O,O,O,O,O",1
